num,square,cube,theta,sin(theta)
2600,6760000,396130816,16.336281798666924,-0.5877852522924726
447,199809,89314623,2.8085838323092753,0.3268880296549423
702,492804,345948408,4.41079608564007,-0.954864544746643
2697,7273809,-1857373607,16.945750773463345,-0.945063075179805
2949,8696601,-123527427,18.529113470872602,-0.31498651965530344
1760,3097600,1156808704,11.058406140636073,-0.9980267284282714
1759,3094081,1147521183,11.052122955328892,-0.998401550108975
1488,2214144,-1000321024,9.349379737083225,0.07532680552793196
2635,6943225,1115528691,16.55619328441821,-0.7501110696304595
2472,6110784,-2074011136,15.532034079347937,0.17502305897527637
2742,7518564,-858933992,17.228494112286427,-0.9987369566060176
1732,2999824,900727872,10.882476952035043,-0.9936113105200084
1562,2439844,-483930968,9.814335449814514,-0.37977909552180134
2971,8826841,454740835,18.66734354763055,-0.18120576362713742
79,6241,493039,0.49637163926718736,0.4762382036679391
2136,4562496,1155556864,13.420883816135596,0.7542513807361035
2024,4096576,-298464768,12.717167061731484,0.15022558912075784
1384,1915456,-1643976192,8.695928465136548,0.6660118674342512
415,172225,71473375,2.6075219024795286,0.5090414157503711
2029,4116841,-236864203,12.748582988267382,0.18120576362713794
355,126025,44738875,2.2305307840487534,0.7901550123756903
1719,2954961,784610663,10.80079554304171,-0.9810905174433343
1778,3161284,1325795656,11.171503476165306,-0.9845643345292052
2501,6255001,-1536111683,15.714246453256147,-0.006283143965559724
1899,3606201,-1741758893,11.931768898334035,-0.5928568201610593
2342,5484964,-39116200,14.715219989414592,0.8375280400421413
1843,3396649,1965056811,11.579910521131978,-0.8340784336131709
621,385641,239483061,3.9018580757585233,-0.6891138083873485
564,318096,179406144,3.543716513249287,-0.3913736668372026
1569,2461761,-432464287,9.858317746964772,-0.42008572841180725
176,30976,5451776,1.1058406140636072,0.8938414241512638
2368,5607424,393478144,14.87858280740126,0.7375131173581743
1959,3837681,-1071917513,12.30876001676481,-0.2547707256833826
2009,4036081,-481447863,12.622919282123789,0.05651853448202407
1124,1263376,1420034624,7.062300285269855,0.7026499697988493
235,55225,12977875,1.4765485471872029,0.99556196460308
1121,1256641,1408694561,7.043450729348317,0.6891138083873487
1919,3682561,-1523100033,12.057432604477627,-0.48725012572533144
2849,8116801,1649929569,17.900794940154643,-0.8126941644330931
1975,3900625,-886200217,12.409290981679684,-0.15643446504023048
2128,4528384,1046466560,13.370618333678161,0.7203090248879076
1708,2917264,687719616,10.731680504662734,-0.9653816388332739
1013,1026169,1039509197,6.364866716172921,0.08159061156815756
1254,1572516,1971935064,7.879114375203201,0.9996841892832999
266,70756,18821096,1.6713272917097701,0.9949510169813002
2833,8025889,1262507057,17.80026397523977,-0.8670707011644897
1285,1651225,2121824125,8.073893119725769,0.9759167619387473
897,804609,721734273,5.636017220540089,-0.6029295416890247
480,230400,110592000,3.0159289474462017,0.1253332335643041
1831,3352561,1843571895,11.504512297445823,-0.8732624548099203
1271,1615441,2053225511,7.985928525425255,0.9913076310695065
128,16384,2097152,0.8042477193189871,0.7203090248879069
1365,1863225,-1751665171,8.576547944300136,0.7501110696304589
535,286225,153130375,3.3615041393410787,-0.2181432413965425
1155,1334025,1540798875,7.257079029792423,0.827080574274562
2162,4674244,1515780936,13.584246634122266,0.850994481794692
1435,2059225,-1339979421,9.016370915802707,0.39714789063478045
1337,1787569,-1904987543,8.400618755699107,0.8542774316992955
1629,2653641,27813893,10.235308865395547,-0.7246531301870471
2900,8410000,-1380803776,18.2212373908208,-0.5877852522924737
1616,2611456,-74854400,10.153627456402212,-0.666011867434252
1970,3880900,-944561592,12.377875055143786,-0.18738131458572405
2082,4334724,434960776,13.081591809547898,0.49272734154829106
2066,4268356,228488904,12.981060844633026,0.40290643571366297
2884,8317456,-1782260672,18.12070642590593,-0.6660118674342501
361,130321,47045881,2.2682298958918308,0.7664930068093498
1512,2286144,-838317568,9.500176184455535,-0.07532680552793299
325,105625,34328125,2.0420352248333655,0.8910065241883679
160,25600,4096000,1.0053096491487339,0.8443279255020151
717,514089,368601813,4.505043865247764,-0.9785809043254722
1784,3182656,1382891008,11.209202588008383,-0.9772681235681934
2333,5442889,-186641851,14.658671321649976,0.8670707011644897
1655,2739025,238119079,10.398671683382215,-0.8270805742745615
1423,2024929,-1413493329,8.940972692116551,0.46515107807745876
1121,1256641,1408694561,7.043450729348317,0.6891138083873487
168,28224,4741632,1.0555751316061706,0.8701837546695257
658,432964,284890312,4.134335932124168,-0.8375280400421419
815,664225,541343375,5.120796025351363,-0.917754625683981
2637,6953769,1157219669,16.56875965503257,-0.7583619152887213
1652,2729104,213512512,10.379822127460677,-0.8163392507171843
1097,1203409,1320139673,6.892654281976006,0.5724321255945909
2681,7187761,2090518057,16.84521980854847,-0.9074844245411168
1385,1918225,-1638225671,8.702211650443727,0.6613118653236517
2496,6230016,-1629749248,15.682830526720249,0.02513009544333653
1620,2624400,-43439296,10.17876019763093,-0.6845471059286892
1004,1008016,1012048064,6.308318048408305,0.025130095443337445
411,168921,69426531,2.58238916125081,0.530511184306734
833,693889,578009537,5.233893360880596,-0.8670707011644899
1597,2550409,-221964123,10.0342469355658,-0.5724321255945916
941,885481,833237621,5.912477374055991,-0.3622753667045459
1497,2241009,-940176823,9.405928404847842,0.01884843971540737
256,65536,16777216,1.6084954386379742,0.9992894726405892
1875,3515625,-1998137717,11.780972450961725,-0.7071067811865472
487,237169,115501303,3.0599112445964587,0.08159061156815747
1000,1000000,1000000000,6.283185307179586,-2.4492935982947064E-16
380,144400,54872000,2.387610416728243,0.6845471059286885
932,868624,809557568,5.855928706291374,-0.4143755809932844
1110,1232100,1367631000,6.974335690969341,0.63742398974869
2449,5997601,1803222961,15.387520817282807,0.314986519655305
196,38416,7529536,1.231504320207199,0.9429905358928644
2282,5207524,-1001332120,14.338228870983817,0.9798550523842466
1849,3418801,2026395753,11.617609632975055,-0.812694164433094
761,579121,440711081,4.781504018763665,-0.9976125063612252
860,739600,636056000,5.403539364174445,-0.770513242775789
624,389376,242970624,3.920707631680062,-0.7026499697988493
1286,1653796,2126781656,8.080176305032948,0.9745268727865772
1631,2660161,43755295,10.247875236009905,-0.73325534622256
962,925444,890277128,6.044424265506763,-0.2364989970237243
1114,1240996,1382469544,6.99946843219806,0.6565857557529569
1663,2765569,304173951,10.448937165839652,-0.854277431699295
282,79524,22425768,1.7718582566246435,0.9798550523842469
2136,4562496,1155556864,13.420883816135596,0.7542513807361035
1822,3319684,1753496952,11.447963629681206,-0.8994052515663711
2070,4284900,279808408,13.006193585861745,0.42577929156507316
2896,8386816,-1481584640,18.196104649592083,-0.6079302976946047
255,65025,16581375,1.6022122533307945,0.9995065603657316
352,123904,43614208,2.2116812281272145,0.8015669848708765
1252,1567504,1962515008,7.866548004588842,0.9999210442038161
1977,3908529,-862772759,12.421857352294042,-0.14401078255225253
1600,2560000,-198967296,10.053096491487338,-0.5877852522924728
2553,6517809,-539902807,16.040972089229484,-0.32688802965494246
709,502681,356400829,4.454778382790327,-0.967001487762435
1148,1317904,1512953792,7.213096732642166,0.8015669848708769
2556,6533136,-481173568,16.059821645151022,-0.34464292317451595
2378,5654884,562412264,14.941414660473058,0.6936533058128043
1956,3825936,-1106403776,12.289910460843272,-0.27295193551732455
2159,4661281,1473771087,13.565397078200727,0.8409445822981688
1495,2235025,-953604921,9.393362034233482,0.03141075907812848
549,301401,165469149,3.4494687336415932,-0.3030352696327742
346,119716,41421736,2.173982116284137,0.8235325976284273
154,23716,3652264,0.9676105373056564,0.8235325976284275
1254,1572516,1971935064,7.879114375203201,0.9996841892832999
1692,2862864,548998592,10.631149539747861,-0.9343289424566124
1523,2319529,-762324629,9.56929122283451,-0.1440107825522517
2781,7733961,33309061,17.47353833926643,-0.9810905174433342
1315,1729225,-2021036421,8.262388678941157,0.9177546256839808
1581,2499561,-343161355,9.933715970650926,-0.4872501257253323
2932,8596624,-564502208,18.42229932065055,-0.41437558099328325
493,243049,119823157,3.097610356439536,0.04396811831786496
2838,8054244,1383107992,17.831679901775665,-0.8509944817946925
1828,3341584,1813448256,11.485662741524285,-0.8822912264349528
2240,5017600,-1645477888,14.074335088082274,0.9980267284282716
1537,2362369,-664006143,9.657255817135024,-0.23038942667659
2091,4372281,552504979,13.138140477312515,0.5411212521268753
304,92416,28094464,1.9100883333825944,0.9429905358928644
1853,3433609,2067510181,11.642742374203774,-0.7977944395385709
1575,2480625,-387982921,9.89601685880785,-0.45399049973954725
1697,2879809,592068577,10.662565466283759,-0.945063075179805
1112,1236544,1375036928,6.9869020615837005,0.6470559615694446
591,349281,206425071,3.713362516543136,-0.541121252126876
431,185761,80062991,2.708052867394402,0.4200857284118061
1179,1390041,1638858339,7.407875477164732,0.9021339593682028
2457,6036849,1947636105,15.437786299740244,0.26690198932037534
2911,8473921,-1102219745,18.29035242919978,-0.5305111843067323
752,565504,425259008,4.724955350999049,-0.9999210442038161
1784,3182656,1382891008,11.209202588008383,-0.9772681235681934
2482,6160324,-1889945016,15.594865932419735,0.1128563848734806
1409,1985281,-1497706367,8.853008097816037,0.5411212521268761
971,942841,915498611,6.100972933271379,-0.18120576362713692
2037,4149369,-137669939,12.798848470724819,0.2303894266765916
2967,8803089,348961287,18.642210806401835,-0.20586260876987986
1281,1640961,2102071041,8.04876037849705,0.9810905174433341
155,24025,3723875,0.9738937226128359,0.8270805742745618
1516,2298256,-810811200,9.525308925684254,-0.10036171485121537
282,79524,22425768,1.7718582566246435,0.9798550523842469
572,327184,187149248,3.5939819957067236,-0.43711576665093305
1620,2624400,-43439296,10.17876019763093,-0.6845471059286892
2648,7011904,1387652608,16.637874693411547,-0.8015669848708777
557,310249,172808693,3.49973421609903,-0.35053432019125924
2489,6195121,-1760213015,15.63884822956999,0.06906002571440566
590,348100,205379000,3.7070793312359562,-0.5358267949789968
2979,8874441,667155963,18.71760903008799,-0.13156435909228215
2755,7590025,-564317605,17.31017552127976,-0.9995065603657316
1753,3073009,1092017481,11.014423843485815,-0.999822352380809
2811,7901721,736901251,17.66203389848182,-0.9274451533346605
373,139129,51895117,2.343628119577986,0.715936483021831
416,173056,71991296,2.613805087786708,0.5036232016357609
2219,4923961,-1958632429,13.942388196631503,0.9810905174433343
19,361,6859,0.11938052083641215,0.11909716009486974
561,314721,176558481,3.524866957327748,-0.37395920573780045
632,399424,252435968,3.970973114137499,-0.737513117358174
1280,1638400,2097152000,8.042477193189871,0.9822872507286886
2036,4145296,-150111936,12.792565285417638,0.22427076094938084
1182,1397124,1651400568,7.426725033086272,0.9101059706849959
1718,2951524,775750936,10.79451235773453,-0.9798550523842467
2947,8684809,-175671653,18.51654710025824,-0.32688802965494373
1940,3763600,-1288550592,12.189379495928398,-0.3681245526846781
374,139876,52313624,2.349911304885165,0.7115356772092855
1759,3094081,1147521183,11.052122955328892,-0.998401550108975
303,91809,27818127,1.9038051480754148,0.9450630751798048
2516,6330256,-1252945088,15.80849423286384,-0.10036171485121513
1443,2082249,-1290281989,9.066636398260144,0.35053432019125846
2374,5635876,494667736,14.916281919244339,0.7115356772092849
1740,3027600,973056704,10.93274243449248,-0.9980267284282716
1747,3052009,1036892427,10.976724731642738,-0.9998223523808091
6,36,216,0.03769911184307752,0.03769018266993454
8,64,512,0.05026548245743669,0.050244318179769556
2288,5234944,-907350016,14.375927982826894,0.9716317329146738
1968,3873024,-967823360,12.365308684529426,-0.19970998051440741
2397,5745609,887322885,15.06079518130947,0.6029295416890242
846,715716,605495736,5.315574769873931,-0.8235325976284271
2762,7628644,-404521752,17.354157818430018,-0.9971589002606139
1564,2446096,-469273152,9.826901820428873,-0.39137366683720193
304,92416,28094464,1.9100883333825944,0.9429905358928644
2732,7463824,-1083669312,17.16566225921463,-0.9936113105200085
1633,2666689,59735841,10.260441606624266,-0.7417417727387399
513,263169,135005697,3.223274062583128,-0.08159061156815768
2940,8643600,-357619776,18.472564803107986,-0.36812455268467664
1222,1493284,1824793048,7.678052445373455,0.9845643345292053
672,451584,303464448,4.222300526424682,-0.8822912264349534
1654,2735716,229906968,10.392388498075036,-0.8235325976284273
530,280900,148877000,3.330088212805181,-0.18738131458572477
1625,2640625,-3951671,10.210176124166829,-0.7071067811865479
2327,5414929,-284362105,14.620972209806897,0.8852313113324555
1152,1327104,1528823808,7.2382294738708834,0.8163392507171838
1758,3090564,1138244216,11.045839770021713,-0.9987369566060175
496,246016,122023936,3.116459912361075,0.02513009544333737
2183,4765489,1813127895,13.716193525573038,0.9126915874035031
695,483025,335702375,4.366813788489813,-0.9408807689542255
510,260100,132651000,3.204424506661589,-0.06279051952931335
563,316969,178453547,3.5374333279421073,-0.38558399227739665
911,829921,756058031,5.723981814840603,-0.5305111843067342
2,4,8,0.012566370614359173,0.012566039883352607
585,342225,200201625,3.675663404700058,-0.5090414157503712
2979,8874441,667155963,18.71760903008799,-0.13156435909228215
453,205209,92959677,2.8462829441523527,0.29103616682827177
802,643204,515849608,5.039114616358028,-0.9470983049947443
1163,1352569,1573037747,7.307344512249859,0.8542774316992952
783,613089,480048687,4.9197340955216164,-0.9785809043254721
1190,1416100,1685159000,7.476990515543708,0.9297764858882515
983,966289,949862087,6.176371156957534,-0.10661115427525973
1467,2152089,-1137852733,9.217432845632453,0.20586260876988122
530,280900,148877000,3.330088212805181,-0.18738131458572477
854,729316,622835864,5.365840252331367,-0.7939903986478354
2041,4165681,-87779671,12.823981211953535,0.25477072568338166
1077,1159929,1249243533,6.7669905758324145,0.4651510780774582
1281,1640961,2102071041,8.04876037849705,0.9810905174433341
2436,5934096,1570555968,15.305839408289472,0.3913736668372028
50,2500,125000,0.3141592653589793,0.3090169943749474
710,504100,357911000,4.461061568097507,-0.9685831611286312
813,660969,537367797,5.108229654737004,-0.9226727398701148
224,50176,11239424,1.4074335088082275,0.986685944207868
2209,4879681,-2105686559,13.879556343559706,0.9670014877624349
1045,1092025,1141166125,6.565928646002668,0.27899110603922916
2824,7974976,1046495744,17.743715307475153,-0.8938414241512636
1474,2172676,-1092442872,9.261415142782711,0.1626371651948827
2918,8514724,-923839144,18.334334726350033,-0.4927273415482921
2222,4937284,-1914256840,13.961237752553041,0.9845643345292053
1296,1679616,-2118184960,8.143008158104744,0.9585217890173761
2892,8363664,-1582087488,18.170971908363363,-0.6276913612907014
1353,1830609,-1818153319,8.50114972061398,0.7977944395385709
2111,4456321,817359039,13.263804183456108,0.6422526531765848
749,561001,420189749,4.7061057950775105,-0.9999802608561371
2955,8732025,33330099,18.566812582715677,-0.2789911060392301
1586,2515396,-305549240,9.965131897186824,-0.5144395337815062
1635,2673225,75755579,10.273007977238624,-0.7501110696304596
1103,1216609,1341919727,6.930353393819084,0.602929541689025
2628,6906384,970107968,16.512210987267952,-0.7203090248879063
2544,6471936,-715264000,15.984423421464868,-0.27295193551732516
2782,7739524,56519288,17.47982152457361,-0.979855052384247
637,405769,258474853,4.002389040673397,-0.7583619152887222
2538,6441444,-831484312,15.946724309621791,-0.23649899702372518
2133,4549689,1114552045,13.402034260214059,0.7417417727387398
502,252004,126506008,3.1541590242041524,-0.012566039883352592
2723,7414729,-1284529413,17.109113591450015,-0.9856445951489982
723,522729,377933067,4.542742977090841,-0.9856445951489979
2616,6843456,722611712,16.4368127635818,-0.6660118674342518
1576,2483776,-380536320,9.902300044115028,-0.459579860621488
712,506944,360944128,4.473627938711866,-0.9716317329146741
468,219024,102503232,2.9405307237600464,0.19970998051440705
1320,1742400,-1994999296,8.293804605477055,0.9048270524660192
2257,5094049,-1387633295,14.181149238304327,0.9990329346781247
2175,4730625,1699174783,13.665928043115601,0.891006524188368
2172,4717584,1656657856,13.647078487194062,0.8822912264349532
2936,8620096,-461201920,18.447432061879265,-0.3913736668372029
1732,2999824,900727872,10.882476952035043,-0.9936113105200084
2702,7300804,-1748064072,16.977166699999245,-0.9548645447466436
2814,7918596,808092664,17.680883454403357,-0.9202318473658699
691,477481,329939371,4.341681047261094,-0.9320711124582108
118,13924,1643032,0.7414158662471912,0.6753328081210245
543,294849,160103007,3.4117696217985154,-0.2669019893203755
906,820836,743677416,5.6925658883047054,-0.556875616488188
779,606841,472729139,4.894601354292898,-0.9834452049953297
1846,3407716,1995676440,11.598760077053518,-0.8235325976284268
2777,7711729,-59365047,17.448405598037713,-0.9856445951489978
651,423801,275894451,4.090353634973911,-0.8126941644330942
2575,6630625,-106009809,16.179202165987437,-0.45399049973954864
1826,3334276,1793420680,11.473096370909925,-0.8881364488135445
1574,2477476,-395420072,9.88973367350067,-0.44838321609003307
2476,6130576,-2000563008,15.557166820576656,0.15022558912075717
1307,1708249,-2062285853,8.21212319648372,0.9365498867481922
1640,2689600,115976704,10.304423903774522,-0.7705132427757891
2107,4439449,763984451,13.238671442227389,0.6227877804881128
1698,2883204,600713096,10.668848651590938,-0.9470983049947443
2447,5987809,1767266735,15.374954446668449,0.32688802965494196
1343,1803649,-1872666689,8.438317867542185,0.8340784336131708
1859,3455881,2129515483,11.68044148604685,-0.774503060198734
299,89401,26730899,1.8786724068466965,0.9529793415172187
865,748225,647214625,5.4349552907103424,-0.7501110696304595
2113,4464769,844122305,13.276370554070466,0.6518337253008786
305,93025,28372625,1.9163715186897738,0.9408807689542255
2248,5053504,-1524624896,14.12460057053971,0.9999210442038161
2256,5089536,-1402908672,14.174866052997148,0.9992894726405892
1242,1542564,1915864488,7.803716151517047,0.9987369566060175
380,144400,54872000,2.387610416728243,0.6845471059286885
2806,7873636,618586136,17.63061797194592,-0.938733857653874
843,710649,599077107,5.296725213952391,-0.8340784336131712
1521,2313441,-776223535,9.556724852220151,-0.1315643590922828
2687,7219969,-2074779777,16.88291892039155,-0.9226727398701152
291,84681,24642171,1.8284069243892598,0.967001487762435
2044,4177936,-50233408,12.842830767875075,0.2729519355173253
971,942841,915498611,6.100972933271379,-0.18120576362713692
2036,4145296,-150111936,12.792565285417638,0.22427076094938084
2030,4120900,-224507592,12.75486617357456,0.18738131458572485
1434,2056356,-1346152792,9.010087730495528,0.40290643571366214
2795,7812025,359773395,17.561502933566945,-0.9602936856769427
2259,5103081,-1357041909,14.193715608918685,0.998401550108975
183,33489,6128487,1.1498229112138643,0.9126915874035028
1578,2490084,-365614744,9.914866414729387,-0.47070393216533196
456,207936,94818816,2.8651325000738916,0.27295193551732505
752,565504,425259008,4.724955350999049,-0.9999210442038161
1391,1934881,-1603547825,8.739910762286804,0.6325701619131248
1688,2849344,514725376,10.606016798519143,-0.9250772068344584
1526,2328676,-741407720,9.588140778756049,-0.16263716519488372
2530,6400900,-985592184,15.896458827164354,-0.1873813145857247
2383,5678689,647413999,14.972830587008955,0.6706855765367195
758,574564,435519512,4.762654462842127,-0.9987369566060175
2732,7463824,-1083669312,17.16566225921463,-0.9936113105200085
1352,1827904,-1823641088,8.494866535306802,0.8015669848708762
1067,1138489,1214767763,6.704158722760619,0.4086490747363492
1425,2030625,-1401326671,8.953539062730911,0.4539904997395463
565,319225,180362125,3.5499996985564666,-0.3971478906347808
1571,2468041,-417674885,9.87088411757913,-0.43145604568095924
2518,6340324,-1214933352,15.8210606034782,-0.11285638487348292
2679,7177041,2047423655,16.832653437934113,-0.9021339593682031
639,408321,260917119,4.0149554112877555,-0.7664930068093496
2359,5564881,242652391,14.822034139636644,0.7745030601987342
1877,3523129,-1977021459,11.793538821576083,-0.698165418993473
317,100489,31855013,1.9917697423759289,0.9126915874035029
1896,3594816,-1774163456,11.912919342412497,-0.6079302976946045
1109,1229881,1363938029,6.968052505662161,0.6325701619131243
196,38416,7529536,1.231504320207199,0.9429905358928644
1053,1108809,1167575877,6.616194128460105,0.3268880296549428
2472,6110784,-2074011136,15.532034079347937,0.17502305897527637
1017,1034289,1051871913,6.38999945740164,0.10661115427526012
2630,6916900,1011577816,16.524777357882314,-0.7289686274214128
2562,6563844,-363300856,16.0975207569941,-0.3797790955218011
2000,4000000,-589934592,12.566370614359172,-4.898587196589413E-16
2309,5331481,-574512259,14.507874874277665,0.9320711124582112
147,21609,3176523,0.9236282401553992,0.797794439538571
2993,8958049,1041636881,18.805573624388504,-0.0439681183178629
1385,1918225,-1638225671,8.702211650443727,0.6613118653236517
2259,5103081,-1357041909,14.193715608918685,0.998401550108975
2199,4835601,2043552007,13.81672449048791,0.9490961449902945
2086,4351396,487077464,13.106724550776617,0.5144395337815061
480,230400,110592000,3.0159289474462017,0.1253332335643041
2048,4194304,0,12.867963509103793,0.2970415815770352
394,155236,61162984,2.475575011028757,0.6178596130903343
1965,3861225,-1002627467,12.346459128607888,-0.21814324139654181
2694,7257636,-1922765096,16.926901217541808,-0.9387338576538746
760,577600,438976000,4.775220833456486,-0.9980267284282716
509,259081,131872229,3.1981413213544094,-0.056518534482024436
622,386884,240641848,3.908141261065703,-0.693653305812805
2792,7795264,289540608,17.542653377645404,-0.9653816388332742
2234,4990756,-1735552984,14.036635976239197,0.9949510169813002
1620,2624400,-43439296,10.17876019763093,-0.6845471059286892
91,8281,753571,0.5717698629533424,0.5411212521268759
1863,3470769,-2123891945,11.70557422727557,-0.758361915288722
452,204304,92345408,2.839999758845173,0.2970415815770349
694,481636,334255384,4.360530603182633,-0.9387338576538742
1571,2468041,-417674885,9.87088411757913,-0.43145604568095924
2715,7371225,-1461960605,17.058848108992578,-0.9759167619387475
398,158404,63044792,2.5007077522574757,0.5979049830575187
2062,4251844,177367736,12.955928103404307,0.3797790955218012
730,532900,389017000,4.586725274241099,-0.9921147013144779
2065,4264225,215690033,12.974777659325847,0.3971478906347813
1596,2547216,-229610560,10.02796375025862,-0.567268949126756
1218,1483524,1806932232,7.652919704144736,0.9798550523842469
1537,2362369,-664006143,9.657255817135024,-0.23038942667659
672,451584,303464448,4.222300526424682,-0.8822912264349534
1152,1327104,1528823808,7.2382294738708834,0.8163392507171838
2682,7193124,2112089384,16.85150299385565,-0.9101059706849953
67,4489,300763,0.4209734155810323,0.40864907473634904
1756,3083536,1119721920,11.033273399407355,-0.9992894726405892
925,855625,791453125,5.811946409141117,-0.45399049973954697
1099,1207801,1327373299,6.905220652590366,0.5826904796685761
216,46656,10077696,1.3571680263507908,0.9772681235681935
1090,1188100,1295029000,6.848671984825749,0.5358267949789967
622,386884,240641848,3.908141261065703,-0.693653305812805
2701,7295401,-1769958379,16.970883514692062,-0.9529793415172185
260,67600,17576000,1.6336281798666925,0.9980267284282716
1689,2852721,523278473,10.612299983826322,-0.9274451533346615
561,314721,176558481,3.524866957327748,-0.37395920573780045
1183,1399489,1655595487,7.433008218393451,0.9126915874035029
2235,4995225,-1720574013,14.042919161546376,0.99556196460308
1801,3243601,1546758105,11.316016738230436,-0.9490961449902943
761,579121,440711081,4.781504018763665,-0.9976125063612252
1078,1162084,1252726552,6.773273761139595,0.47070393216533285
2538,6441444,-831484312,15.946724309621791,-0.23649899702372518
1804,3254416,1575999168,11.334866294151974,-0.9429905358928645
1143,1306449,1493271207,7.181680806106267,0.782390810576588
518,268324,138991832,3.2546899891190257,-0.11285638487348164
1136,1290496,1466003456,7.13769850895601,0.7542513807361038
1813,3286969,1664307501,11.39141496191659,-0.9226727398701149
1325,1755625,-1968764171,8.325220532012953,0.8910065241883676
734,538756,395446904,4.611858015469816,-0.9949510169813002
278,77284,21484952,1.7467255153959251,0.9845643345292053
848,719104,609800192,5.328141140488289,-0.8163392507171842
2848,8111104,1625587712,17.894511754847464,-0.8163392507171829
864,746496,644972544,5.428672105403163,-0.7542513807361035
1947,3790809,-1209229469,12.233361793078656,-0.3268880296549418
1466,2149156,-1144304600,9.211149660325274,0.21200710992205415
1713,2934369,731606801,10.763096431198631,-0.9730985109821265
1506,2268036,-879305080,9.462477072612458,-0.037690182669935374
431,185761,80062991,2.708052867394402,0.4200857284118061
51,2601,132651,0.3204424506661589,0.3149865196553048
683,466489,318611987,4.291415564803658,-0.9126915874035029
345,119025,41063625,2.1676989309769574,0.8270805742745617
1797,3229209,1507921277,11.290883997001718,-0.9567120515588303
2820,7952400,950931520,17.718582566246436,-0.9048270524660186
943,889249,838561807,5.92504374467035,-0.3505343201912592
2845,8094025,1552664645,17.875662198925923,-0.8270805742745622
1795,3222025,1488567579,11.278317626387357,-0.9602936856769432
619,383161,237176659,3.889291705144164,-0.6799533787224192
788,620944,489303872,4.951150022057514,-0.971631732914674
1241,1540081,1911240521,7.797432966209867,0.998401550108975
387,149769,57960603,2.4315927138785,0.6518337253008787
2031,4124961,-212138801,12.76114935888174,0.1935494680508601
2857,8162449,1845280313,17.95106042261208,-0.7823908105765869
2530,6400900,-985592184,15.896458827164354,-0.1873813145857247
2520,6350400,-1176861184,15.833626974092558,-0.1253332335643047
1372,1882384,-1712336448,8.620530241450393,0.7203090248879069
854,729316,622835864,5.365840252331367,-0.7939903986478354
291,84681,24642171,1.8284069243892598,0.967001487762435
597,356409,212776173,3.7510616283862133,-0.572432125594591
2536,6431296,-870102528,15.93415793900743,-0.22427076094938073
2188,4787344,1884774080,13.747609452108936,0.9250772068344583
1207,1456849,1758416743,7.583804665765761,0.9637236782900098
2487,6185169,-1797353881,15.626281858955632,0.08159061156815664
695,483025,335702375,4.366813788489813,-0.9408807689542255
1500,2250000,-919967296,9.42477796076938,3.6739403974420594E-16
777,603729,469097433,4.882034983678539,-0.985644595148998
2355,5546025,175986987,14.796901398407927,0.7901550123756897
1403,1968409,-1533289469,8.81530898597296,0.5724321255945907
1237,1530169,1892819053,7.772300224981149,0.9966659280340299
1880,3534400,-1945262592,11.812388377497623,-0.6845471059286885
608,369664,224755712,3.820176666765189,-0.6276913612907007
605,366025,221445125,3.80132711084365,-0.6129070536529766
1910,3648100,-1622063592,12.000883936713011,-0.5358267949789958
1848,3415104,2016144896,11.611326447667876,-0.8163392507171837
1071,1147041,1228480911,6.7292914639893375,0.43145604568095935
452,204304,92345408,2.839999758845173,0.2970415815770349
2465,6076225,2092992737,15.488051782197681,0.21814324139654193
2453,6017209,1875311789,15.412653558511526,0.2910361668282718
1967,3869089,-979436529,12.359025499222247,-0.20586260876988136
1722,2965284,811251752,10.819645098963248,-0.9845643345292053
509,259081,131872229,3.1981413213544094,-0.056518534482024436
1782,3175524,1363816472,11.196636217394023,-0.979855052384247
2403,5774409,991002939,15.098494293152546,0.5724321255945909
1804,3254416,1575999168,11.334866294151974,-0.9429905358928645
1430,2044900,-1370760296,8.984954989266809,0.4257792915650723
928,861184,799178752,5.830795965062657,-0.43711576665093255
991,982081,973242271,6.22663663941497,-0.056518534482024804
931,866761,806954491,5.849645520984195,-0.4200857284118062
2630,6916900,1011577816,16.524777357882314,-0.7289686274214128
2240,5017600,-1645477888,14.074335088082274,0.9980267284282716
2132,4545424,1100909376,13.395751074906878,0.7375131173581735
1223,1495729,1829276567,7.684335630680635,0.9856445951489982
2159,4661281,1473771087,13.565397078200727,0.8409445822981688
2914,8491396,-1025875832,18.309201985121316,-0.5144395337815056
1484,2202256,-1026819392,9.324246995854507,0.10036171485121433
692,478864,331373888,4.347964232568274,-0.9343289424566121
2117,4481689,897801021,13.301503295299185,0.67068557653672
2710,7344100,-1572325480,17.02743218245668,-0.9685831611286309
435,189225,82312875,2.73318560862312,0.3971478906347806
636,404496,257259456,3.996105855366217,-0.7542513807361038
1113,1238769,1378749897,6.99318524689088,0.6518337253008788
1057,1117249,1180932193,6.6413268696888235,0.3505343201912595
1404,1971216,-1527380032,8.82159217128014,0.5672689491267566
1964,3857296,-1014205248,12.340175943300709,-0.22427076094938006
1006,1012036,1018108216,6.320884419022664,0.03769018266993461
1567,2455489,-447216033,9.845751376350412,-0.4086490747363491
2456,6031936,1929532928,15.431503114433065,0.27295193551732466
1275,1625625,2072671875,8.011061266653973,0.9876883405951377
1511,2283121,-845171465,9.493892999148356,-0.06906002571440646
2314,5354596,-494366744,14.539290800813564,0.9202318473658699
20,400,8000,0.12566370614359174,0.12533323356430426
85,7225,614125,0.5340707511102648,0.5090414157503713
